country,technology,politics,education,health,happiness,economic,equality,poverty
"Iran, Islamic Rep.",-0.009287007837369576,-0.6005768660364978,0.5628913068142607,0.4804032011334022,-0.02499013232661454,0.023193315741746785,-0.2775776016111642,0.5676212076270751
Iraq,0.5613563123914089,-1.267153343226836,0.6614717012250367,-0.12789000618808608,-1.2448597201441853,0.03618349388023871,1.0440519989963843,0.06073434456148577
Ireland,0.7849322714540873,1.5212556017909664,1.1487222766393532,1.0789717283275415,1.2526814373574773,1.668526432036421,0.7060317258600322,0.6343311748360874
Israel,0.6423585448621468,1.1486888794237489,1.0230777873658758,1.119968680477501,0.0836580654759258,1.3250468252116747,-0.16849719718377879,0.6320876867615566
Italy,0.18731553348882185,0.3575441254619444,0.9233094723083712,1.1618932370185524,-0.5631523821835259,1.268900204890964,0.43819492559111706,0.5793657170100835
Jamaica,-0.41933353558054143,0.08996577448184988,-0.14096661779480132,0.4013775748000742,0.2559829011288932,-0.053229803963816026,0.0728338001030137,-0.89327780496913
Japan,0.5087659249872286,1.6391151314177077,0.8597117494621068,1.2316219579406287,-0.04762679185869515,1.403255946872777,0.6672363782164648,0.6329289947895056
Jordan,0.005213500610289579,0.19472402140101283,-0.10135938556611429,0.3570379751414884,-0.5752426887210512,-0.19633255308186684,0.46324105459496223,0.6839093313270179
Kazakhstan,0.9723690935223784,-0.4330959380739606,0.7269097753507805,0.25693890944549413,-0.1036402599516054,0.46548386674834324,1.262328953654258,0.6500355913578028
Kenya,0.09225429717150407,-0.6259799427469479,-1.0124626933963694,-0.6963191088505059,0.6500242064281713,-0.9088377682123622,-0.40166025401122996,-0.8914696943507512
"Korea, Rep.",0.9358713929741272,0.1929960979530564,1.5513286482756492,1.0964211978928506,-0.6454453503530301,1.142357336789371,0.8626786554474057,0.6367148809152763
Kosovo,-0.07265003824183736,-0.40152181088278105,0.2926715533007771,-0.005496708912171489,-0.06204053071366803,-0.2543211116226366,1.2031834589424082,0.6001179816994932
Kuwait,-0.018170148717481127,-0.026291870429424172,0.5905049810847185,0.5823277077249414,0.22789488530443547,1.3509210634535007,0.0728338001030137,0.4125564006206112
Kyrgyz Republic,-0.16635406943165285,-0.7636803368963612,0.3235040702365443,0.02360046421755161,0.11522678453302741,-1.04857761294533,1.1707975318271573,0.8435089232023152
Lao PDR,0.7444782233744835,-0.737196989574612,-0.7678099556274749,-0.7447139156418573,1.0506022096396568,-0.6889744217335867,-0.002542702706341316,0.27227232800611934
Latvia,0.43021998796497163,0.7987214223074699,1.1176721909948624,0.6083681003384194,-0.8232845459327877,0.6941145485523386,0.3972145864279172,0.6102136780348816
Lebanon,-0.3483645272256011,-0.6158965028413536,0.2926715533007771,0.8184785686528353,-1.0305744932208751,0.24617721591959374,0.7757887336016478,-0.0801586992713178
Lesotho,-1.5037548672602352,-0.27764456481249067,-1.0965525473544984,-2.348648151902774,-0.18199788270092418,-1.068486346699598,-0.8505775041099037,-0.712994511417406
Liberia,-0.6154844229342941,-0.8606541406472255,-1.5651571209586006,-1.4929496023673878,-0.2543677327211782,-1.4313527589688735,0.4546081463449046,-1.400635091950765
Lithuania,0.31146211973863347,0.882919559426417,1.1811074115042755,0.6423042442274736,-1.2803653438657707,0.734555775246765,0.29620817505023767,0.6026419057833403
Luxembourg,0.1814936212461843,1.872542877353784,-0.04945947962090025,1.1243702279990009,0.6768495367890504,2.097660428034004,0.673663292815701,0.6435294759416634
Madagascar,-1.2163771342270953,-0.9868983727412102,-1.397706181664803,-0.7694889585278061,-0.6762420568980709,-1.634000716758661,-0.6658469519142125,-2.334353941739386
Malawi,-0.8814952863772324,-0.554306980198872,-1.4247493402950455,-0.9820568006099596,0.01235649591763538,-1.7257570191822647,-0.7273173201667797,-2.0778651399946604
Malaysia,1.525314827654364,0.6865382434020812,0.12607483995091906,0.6227863940799183,0.6989924399909487,0.45576039270198704,-0.5417070832974866,0.6489138473205374
Maldives,-0.6863615155587826,-0.43226231731761733,-0.464313381634145,0.7111690078670294,0.467707491142067,0.3212335270611705,0.9406954813550485,0.44643022791939924
Mali,-1.2055259675440657,-0.7726521006058762,-1.3402795248026553,-1.8381999477736635,-0.0827427240878339,-1.3132719014438363,0.18842309562579362,-0.4307981005103608
Malta,1.0912330544011106,0.882131087800188,0.5285395036329819,1.04504314795898,0.98034819487675,1.0755716348010247,1.0990796006997294,0.6440342607584328
Mauritania,-0.6913149717730933,-0.7880306670696289,-1.4771954140698513,-1.1685536893626978,-0.4797401584972318,-0.8056571395632154,0.7076838099151505,-0.6454390677358962
Mauritius,-0.03186265052146581,0.7418651020418752,0.28771883590240616,0.40535474261631815,0.624462771486145,0.4056713804519886,-0.030679967960701857,0.6304050707056585
Mexico,0.6034555909430475,-0.2204892029395553,0.03188981341992751,0.4374873946208055,0.1638652922840622,0.41019742750106314,-1.3383437444981876,0.6949809766121317
Moldova,0.09334360274130216,-0.5164340691408706,0.4086458337823782,0.21569589461063748,-0.7658281377561597,-0.34709084509573,1.2386467771413496,-0.17002166336011643
Mongolia,0.07935521142996083,-0.3410274442809582,0.810109328608818,-0.004564568683322556,-0.23398767811990098,-0.22911383193611792,0.6131467455658881,0.2591222602544291
Montenegro,0.20646129757544185,0.11252177690269691,0.674087599348316,0.7603390569736602,-1.2248076681970217,0.21412002428917098,0.04022313135602848,0.46074018475181533
Morocco,0.06453519055498402,-0.15600527370670944,-0.45895535013337074,0.3195650507725868,-0.7255304369916797,-0.4029165554703711,-0.27728079981601295,0.8232136243556741
Mozambique,-0.9332653651063096,-0.7535373881675379,-1.6067733301949316,-1.7521049803799622,0.015692399276013864,-1.575193422864099,-2.2069223112986487,-2.1248659146288498
Myanmar,-1.2912344873406147,-1.1308544317770977,-0.7180843127552305,-0.7581528361602472,1.6864209520165103,-1.0832773036201393,0.38602344939185834,-0.03958028619118584
Namibia,-0.020925086233303747,0.28067785597458084,-0.6144230459440392,-0.851027090195612,-0.19447021291141706,-0.0131524746097677,-2.87022656050652,-0.06946836617660987
Nepal,-0.6491975271239553,-0.7997476084725548,-0.6754851910263309,-0.26269620777370706,-0.3994138951720399,-1.2352466940223,0.59273648467453,-0.3792526497991492
Netherlands,0.7194943684446542,1.977392043890287,1.1052405141851653,1.0712217746460493,1.341081056960056,1.5374704303533961,1.2210450591436925,0.6460534000255106
New Zealand,0.2571401386889018,2.1329905441171664,1.2316048015701697,1.0413273327170685,1.4704303405078987,1.3886199209978491,0.0728338001030137,0.4125564006206112
Nicaragua,-0.5832267109954571,-0.8331018877261459,-0.8498267305767387,0.2844618450833347,0.6541337117024155,-0.7291346292558927,-1.1159633341244768,0.10677391040087786
Niger,-0.8116875652989883,-0.5819244602320731,-1.7331847870809682,-1.3331573451658114,0.044379659829179,-1.6120763003497873,0.3751522013408023,-1.458903560887323
Nigeria,-0.5031637027271987,-0.9529698824324994,-1.0358819551038376,-2.361809728217567,0.21394198818387275,-0.546949513020861,0.3086860513995078,-1.0873374506459608
North Macedonia,0.05215713399960556,-0.054260853242769747,0.019001653984741462,0.5971555832116566,-0.7384615408653623,-0.021380425156668874,0.3681183366093864,0.7570532026893763
Norway,0.6252572092807878,2.0661642352640732,1.1857685212032996,1.1346499516672435,1.370607226873436,1.910644847459058,1.4155599754291606,1.0717482932625075
Oman,0.01898670191126245,0.2341130782082465,0.37567493878898406,0.6471477064247146,0.7134797677910111,0.9191754343262437,0.0728338001030137,0.4125564006206112
Pakistan,-0.004625442378635769,-0.6793759644920747,-1.2105396448921852,-1.1722582059074362,-0.8449004273159882,-1.0004423798415327,0.9285611314235297,0.06052577601393255
Panama,3.8731557576150553,-0.05974856652520376,0.05174202168572179,0.58685493037918,0.6849294671032502,0.5860058412708345,-1.6439687632671882,0.534323873942287
Paraguay,0.027701809069657968,-0.8139929769898164,-0.21495467127540316,0.23584876294619883,0.8621953500977328,8.545652356886264e-4,-1.384754169479547,0.6663597088765141
Peru,-0.37240667163421776,-0.24460778841519906,0.7752107008969659,0.5136629136348807,0.1417646759875171,0.1120278177904798,-0.6808905615477812,0.29533829271109546
Philippines,1.6344934569780918,-0.1560124558709453,-0.19370156434862656,-0.0351057400272853,0.8014702794449639,-0.4315296693465922,-0.9135668533184285,0.07628882687457522
Poland,0.23487320042249946,0.781250701864137,0.9705615796762561,0.7985439307739199,-0.03843547568941574,0.6400020602187864,0.7786309424262869,1.0688177395875214
Portugal,0.09990724514606586,1.096203909858016,0.9323685890321427,1.0445495007115415,-0.18347125888328716,0.9557036342958298,0.3632579588160655,0.9925464227363426
